	Feature_0	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Target
15	-0.002701172119127877	0.005575312936044143	-0.007633407552620646	0.02666870870352872	-0.01539892318583194	0.010950277723234383	-0.0042086964085476415	0.010523421855281122	0.02470334948313882	-0.0202730956122595	1.6964752090087778
16	-0.02143446995298946	0.021226583859340675	0.007762677349235945	0.048155915972759346	-0.016417844910151295	-0.012140622549344744	-0.015618051901325128	0.061260241566394154	-0.014289973284847645	-0.09023745334785144	1.5058161205055232
17	0.01470924027562177	0.023730688809530918	0.07226635459153134	-0.03780957530840557	-0.0013151909586598298	0.02736801518437072	-0.02266969072628593	-0.007177329828854403	0.0009120085931733322	0.0070478572958131485	11.522209652832414
18	-0.005338397809812471	-0.0007638370805165661	0.053760444184551684	0.03808120221600832	-0.045168015507115675	-0.01857515351688401	0.033588425370026535	0.04032398269637061	0.011708606501919802	-0.0051490676618279	2.467867364297055
19	-0.062006559730550706	-0.01997613530578009	0.014883182144967222	0.02539538794453347	-0.027991453204306568	-0.01756613420675651	0.018853295690720927	-0.021963286466388194	-0.04483640145259626	-0.008570151478477317	-3.603304855605997
20	0.02804980124274091	0.013423782003259395	0.02795159900758389	0.02042519056114702	-0.007961457399273583	-0.003634462159862678	-0.024213412641238472	0.016410668443637942	0.007100080213848389	0.0003082270103694506	3.0916276149423663
21	-0.04789564648837545	-0.0036252862689515886	-0.03290583797428405	-0.01156906069457245	0.006578595931224802	0.005576480934019515	0.04083219436859394	0.003343211547192121	-0.003678381562136984	-0.02590434307014183	-4.4186947514477115
22	0.04211905468671811	-0.03738150673136574	0.03258633175057535	-0.037388060054242424	-0.02140848684482145	-0.007286769442223306	-0.010627725015583936	0.01745666788656833	-0.0063676038203003705	0.019528950116708813	3.6058049767755316
23	-0.01756172112621541	-0.011604121083835081	-0.02133393234380213	-0.010175839288154853	0.009369404547387498	-0.04763843078887615	0.047905642778949445	-0.0323586576921666	-0.09585270805586762	-0.03804062034234563	-2.9210887905847946
24	0.019827850483569557	0.025709619016283866	0.00212350936518289	0.07070017536771324	0.003490431418053959	0.05137238571070988	0.004385183041293949	-0.029947771263743046	-0.07909627590500805	0.032269090496551335	6.890897711663088
25	0.02746392745037315	0.05099950455623112	0.005034761203245133	-0.03958616570237339	-0.012412589772178618	-0.0026942771004010093	0.029651290585673656	-0.022843633873226788	-0.043324143342810616	0.021554642378444736	2.891426135315768
26	-0.0014452783186714735	-0.06429561457865177	0.052412885429771586	-0.03248005725117796	-0.01191077608367268	0.048357398508583574	-0.009034985767371908	0.0036925227792710263	-0.023967606646539016	0.037301144648450406	5.910143485122494
27	-0.012723801719016272	-0.036876987702821086	-0.01759920260243629	-0.06189116083284538	-0.03693164449957425	-0.021152882225865338	-0.03902563509765673	-0.03630926880017094	-0.008422627550430951	-0.013118910971527897	-7.357276622761
28	-0.023139959970319906	-0.05293430267098396	0.0449209858687213	-0.006454817543160504	-0.02816527868292349	-0.04263250234192306	0.04966819207626819	-0.010656926151198613	-0.002280041887640992	-0.0023175763440587355	-2.3031700612656083
29	-0.001077204849320843	-0.028324751022553333	0.0385523605713642	0.012786278970586653	0.017907766745097756	-0.009983515948434184	-0.027781884701075944	-0.030775768109813747	-0.006272228605551452	0.021793346086467963	3.336382406464217
30	-0.021391711292282185	0.005252091865191675	0.0264425300602651	0.11711979613870026	-0.04757979074793931	0.011755870047020296	-0.006568981297816088	-0.014104602471105537	-0.048435822100884596	0.009843008585534156	4.754203488284087
31	-0.042243699332823445	-0.024556013138327993	0.019033473261096664	0.010638000857942939	0.03526749344563847	0.010697055985453174	0.048813464242456986	-0.017173380812958335	-0.0057498741277202895	-0.062377403820863896	2.3450774045054463
32	-0.013109722115353911	0.01372662955422414	-0.0043251285201017725	-0.03384946456880558	0.05516128932003045	-0.05222858530432504	-0.03364097565704333	0.02496399211668852	0.0010932017111760844	-0.02588030298430336	-4.750597434606992
33	0.028130809409114263	0.020692150259297753	0.03157034067760203	-0.022178084305849093	-0.02317385734599955	0.013487530306173912	-0.018460631675841072	-0.03219207162070491	0.018194772005951803	0.023789219723875363	2.934939606292292
34	0.006744125156146737	0.03984771218705871	0.005191032013283077	0.019642874115024415	-0.00415513861450562	0.04123212736144982	-0.024568795429462265	-0.004912508228529948	0.04087111978647602	-0.002822284894148904	4.804691991505541
35	0.026806853717356492	0.032139599167668405	-0.005834253432930424	0.018198352922568117	-0.027483175360091604	0.005190023083059076	-0.044193424701114675	-0.010074335608732225	-0.06689104360105652	0.002506517233714549	-0.42163400246239613
36	-0.003614878449449361	0.013847025012102531	0.024047351568486756	-0.007411813360392916	-0.04121509437681693	-0.005247134535769512	-0.0038722959973128994	-0.03536913693214382	-0.008264167755952397	-0.006872280789642705	1.8638599744524718
37	0.011028377794928594	-0.020732157499473276	-0.01935857385223952	0.04220761095908308	-0.018532493415783134	0.014163886483074905	0.004788177521310296	0.020909786917497942	0.058189310252340254	-0.03440797427235839	2.447500656801632
38	-0.020180264892061435	0.01594247434316678	-0.05471985089087484	0.0004871442146488301	-0.05530759902477313	-0.006852235400290101	-0.047305743712345964	0.016097549337104198	-0.027740644993769333	0.01864304429311323	-5.673910330309807
39	0.008660211540550904	0.016678093333053718	0.02603542503769692	-0.02890035568219616	0.02926553185959546	0.03606120777092185	0.042865200874927664	0.0049824778574495765	-0.014863075801301154	-6.090340264320366e-05	8.038906587101474
40	-0.006132957387214996	-0.02586942559078475	-0.009566521423539611	-0.0037147996482449677	-0.02467553209867892	-0.014778293250095942	0.022864936502836917	0.03252984488066771	0.0038921429897087034	0.005531022421831876	-0.9914129554006612
41	0.042124375095401526	-0.02169758287041396	-0.01946938818905993	0.02840659640420755	0.0021967144394816006	-0.0026304235930682636	0.017946346675484084	-0.020249067418541124	0.023657078375040084	0.0004182545379591058	0.4024064662893825
42	0.02911365138649318	0.09118322019096206	0.03635439252300191	-0.016591088358209986	0.01327136360989114	-0.0018862593969320596	0.03003045862214869	-0.010811342267449786	0.02816349307646828	-0.07040174713261722	4.41411775281149
43	0.0038285935611219427	-0.03526253318286521	-0.04454899762281532	0.03578270015703514	0.00020946763732157767	-0.009296779102977496	-0.03266240475038529	0.034248163186934494	-0.007039735405295214	-0.015446068517001206	-0.32930424084775556
44	0.02679556006243299	-0.0010535617831956303	0.004618871189690531	-0.025485181524226064	-0.008778845524285348	-0.010248832295660508	-0.027694727304116897	-0.022509703213180743	0.00041643518729812985	-0.0938012904865084	2.6693276963541575
45	0.058892426891460764	-0.0178038892021402	-0.02804712085706273	-0.007573955112627699	0.01098067210902575	0.032720739131047005	0.05606677480709125	0.0361946974569243	-0.04063679420312483	-0.04222627545534971	5.250656349012714
46	-0.045482634765676946	-0.03126004926973704	-0.004626089933310919	0.061698277136434644	-0.013631907953786973	-0.00564144193186084	0.03159095791758121	0.03682024594479842	-0.05640380133206061	-0.011008138882086418	-0.09207685440405866
47	-0.0505610643974391	-0.060658761046927294	0.025595814133588468	0.015049592433784264	-0.056029526060888436	0.007816447399523469	-0.0020114058689757047	0.022922284548433033	0.03144464404286613	0.006554867955205765	1.0749161174832698
48	0.02596767859402409	0.010230178421662519	0.011570066097317956	-0.005476254925011806	0.015374469300420975	-0.027958488238218948	0.028522226830360507	0.03816011482101743	-0.006710538087044789	-0.006490624629851082	-0.32786836834256583
49	-0.05916523762807788	0.0005653934533438778	-0.03685771873648103	0.011700504111418127	-0.020747850516415263	0.06301960121652243	-0.04178908982050487	-0.005207518654602509	0.04770059495187884	0.007962504649070114	0.14545720513118865
50	0.004535646781409227	0.016549810798320175	0.04239191182172976	0.022380973782250124	0.049704879903957506	-0.030529323050710464	0.042724355354286835	-0.04354053029982384	-0.009041368131874616	0.0448587191004528	3.6447021008978497
51	-0.03502816790960482	-0.007122307311120247	0.014988700818551073	0.011319310091399366	-0.05933161792350904	0.009437873712967563	0.021338778274199232	-0.012182756647089921	-0.04326095499330173	-0.0051798764304649084	-0.573328019836308
52	-0.04513592714684168	0.006737790510497807	0.02689355990230988	0.05369782039882194	-0.04891403919790934	0.015420185398799215	-0.01389432142965825	-0.010433167979245803	-0.01979320620855629	-0.015346794762804612	1.2887278123499553
53	-0.025769699007740354	-0.02246910606047245	-0.045180845130588926	0.0431365711032477	0.05497439304542988	0.010500643147805327	-0.061267761979599274	-0.0038923252250935847	-0.00568614202242495	-0.036394057181313194	-0.8132808460410532
54	-0.01943079524780239	0.016659924837284883	-0.0020869139650869233	-0.03764226659023881	-0.0400954464568777	0.04603771989609124	0.025004042309983966	-0.01794574696549363	0.010315057339368177	0.022360380228603823	3.5733611515271813
55	-0.07851597251402785	-0.03155091449711897	-0.018003706037097313	0.003168857517833	0.015953327231876136	-0.0054901078571814085	0.020664988660328308	0.028126921629824324	0.012740326130228501	0.007612957774574411	-3.5727388675478498
56	0.02898250500021207	-0.04220424355198435	0.09774538881231931	-0.021501253977096135	0.011605942134584124	-0.041347709075932416	-0.012381129050457672	0.03591383909066234	-0.0006828491740356463	0.02426682505900472	2.97257345876972
57	0.03172044895881897	-0.004344799272128099	-0.00027885565769509836	-0.007007841733611559	0.036214498134657956	-0.02951521342516485	0.011345746069613864	0.026746767467710784	-0.012641536440220697	-0.014420208377474552	1.2491426511670136
58	-0.01141685563504884	0.012536374872977634	-0.03247759287104944	0.025653942819023598	-0.028544284443162107	-0.01883308964556006	-0.0004038826195968342	-0.020993671932358685	0.03102579578625006	-0.018334456330073128	-4.220465877837375
59	-0.031151344324423194	0.019292467074290137	-0.0017095404911200921	-0.03804388039332722	0.014122945612879124	-0.005098606636465402	-0.01233766251259954	0.013763556768740554	-0.03781864932665736	-0.007102637705394206	-1.7088640215503392
60	0.05447946673740721	0.07820014897355966	-0.0042081922827428685	0.07290182292884648	-0.029230737607371805	-0.019977341416612223	0.022693076109933572	0.05066703880235371	-0.02673564815343524	0.015263144538421654	0.6447856951738109
61	0.02131046958633303	0.0024335788403650467	-0.03677860748744143	0.02496958875585768	0.000981110068922343	-0.02780207632338726	0.03498136531308127	0.019750626486711866	-0.01873950717488461	-0.016388785359911628	-3.605960656540042
62	-0.022056613106916312	0.027630315120679146	-0.015273764571282667	0.012751083823952259	-0.05199260145440969	0.02143889480058694	0.03959674196519984	-0.023353500126971752	0.004004382322079787	-0.05215002787236111	-1.4475676341978492
63	0.03634863261954629	-0.009194959643139287	0.002287776369993878	-0.02040572616534832	-0.05023757550343659	-0.016922850700438558	-0.026857169945749642	-0.0006878951007603749	-0.04365301329927046	-0.0042637015942933645	-2.013146478806399
64	-0.014540486273820055	-0.05255216733514087	0.0181618363739765	-0.04145151956831111	0.012418779315064748	0.014013121446093221	0.06268270719952072	-0.01151450474100299	0.021061469559433475	0.014445534907971729	2.528522967412732
65	-0.019233678990169548	-0.007265204767489124	0.026133257550766148	0.048738471010234874	-0.008640947673387848	-0.04908455466570237	0.01579998853362328	0.06110890626439417	-0.062033937143070775	-0.0032265284363211326	-1.6178783340622755
66	0.05366976907951732	0.010219162785834887	-0.052547253735967706	0.05896777634586795	0.04455152643781696	0.06561361133305263	-0.03465523567196705	-0.009731555535859727	-0.019985911360741355	0.04536806329263687	8.79958643931343
67	-0.003695713469522784	0.02875213065160609	-0.031081143275084416	0.013997959342876029	-0.0078597352579256	0.025697086952971925	-0.023670659142164315	0.04892612770270465	0.01200440155966426	-0.03314296602664505	1.1432234745699557
68	-0.016039593661160836	-0.04563392011966541	0.0029133357790506386	0.04236670694205728	-0.0006628088875706826	-0.036683347804577215	-0.0305608951868619	0.0007602592969877067	0.010151295922431667	0.039972561281316106	-3.421669194830378
69	0.010586442172249388	0.03506542083023216	-0.028959573747735945	0.028044173713831753	-0.015414443643498105	-0.013970739289010995	-0.048876529407333655	-0.0022092565110166853	0.006410727147985941	-0.02363706253260817	-3.0390875436857376
70	0.024966757193181158	0.00377347013093633	-0.04864203268596377	0.021859891735346956	0.03765549625581478	-0.04101157169072061	0.07923401329466653	0.023990695701604864	0.01627914688419821	0.042430026300528646	-3.9424195641459883
71	-0.05008360897845461	0.02303703764192115	0.03569699959315086	-0.0015591008550392541	0.028196507347108036	0.00035371807605147435	-0.0743081287410273	-0.01169215774670086	-0.006038625121924196	0.002791430477724929	2.4722254240865604
72	0.04242545029095987	-0.06078692026856119	-0.01600953689004161	-0.012714306099265982	0.04942027587565409	0.04894095424908912	-0.0013548329427401358	-0.025326697647997276	0.01969418183803303	0.027265127011443874	8.963373932982766
73	0.004052804059766483	-0.008781145350563293	0.011943155073553332	-0.0031292916739244837	0.04100867626384233	0.017637325789045526	0.007300980763627608	0.007792143179609332	-0.03808999447241779	0.03727312744034271	4.425644860121945
74	0.02058069027938884	0.00920815705909279	-0.007247291930903367	-0.01944785666316498	0.04264596989716857	0.02201928390110334	0.037843339617719754	-0.027386975035312733	0.032648109791301685	-0.032104190289179414	5.091266219657742
75	0.013584535794588737	0.015328200085161139	-0.0056719500117178075	0.04417077265839167	-0.0008496769026136522	0.0012741883328348368	-0.012180634137338676	-0.021903194878976198	-0.03826480799166015	-0.06707943217321279	-0.9080660507817484
76	-0.021556398615562515	0.01373697380544488	0.027517032141694396	0.01436984237955398	-0.013699026883656396	-0.010750759877035892	-0.020124108517169295	0.04166976661666353	-0.052782067585522285	-0.054183255553283474	3.643174200586265
77	0.07181266381994991	0.0005399765003192296	-0.02240618688347813	0.04405138704540612	-0.05285576728525301	0.012477496464260383	0.012730757813828672	0.036463095196435404	0.07384047773923672	0.053990512718104636	2.5639862835470044
78	0.011728038482870098	0.010323278758457588	0.02015556297226753	0.006502650304283868	-0.008592002472272748	0.02734149775407861	-0.015175402626262874	0.03776103176191475	0.027665230806057976	0.01476463612567279	4.545435705013943
79	-0.010559052812131355	0.003923927319930395	-0.009533910652859533	0.05431064742833944	0.009448018180778395	-0.04626409243257389	-0.057699113539141964	0.002722601178207537	-0.038677877079883814	-0.06168320358935895	-4.932250511318967
80	0.02633509315660591	-0.004458140326396453	-0.038342956607945795	-0.01729517805608193	-0.006425458770305907	-0.04592135760707721	-0.04956015876354466	0.04723834926630332	-0.03449811137038343	0.012182778125930835	-8.762805166471772
81	0.007858555269367636	-0.0006468730214384484	0.005181599386636987	0.010710817122579371	0.03432773949845432	0.006057498659980822	-0.028787782232102283	-0.004068672291040652	-0.02283060492829514	-0.030763191261966652	2.8228357704724423
82	0.04013561594236261	-0.00018169936126485214	0.01940545053685685	-0.017482070220473534	0.0392100377968223	-0.00974314085878136	0.0004560826104736642	0.007253406961693123	0.011466848204032081	0.012998731758082763	1.3379771424723028
83	0.018316667019250103	0.009425704963389143	0.045794893049185645	-0.04134354964986905	0.01673216166846754	-0.03758264429236011	-0.01673631991444998	0.011101182532230927	-0.03827181797956974	0.004926132974366698	0.06462881525456488
84	-0.024804403170385143	0.019626203372343953	0.013511782425576765	0.025213502742759908	0.07561164943195245	0.034528786620370094	0.005689279469156193	-0.038767224862212846	-0.021654949337422198	-0.031546335710316536	6.672705156144374
85	0.031325715209138634	0.031386827263802076	0.04612711573771413	-0.035020583453613544	-0.008843787360717273	-0.02860961505574976	-0.009385855044144704	0.06367540690112113	-0.010067473488141219	0.06083774304247813	2.8510848940860516
86	0.022557484667873492	0.007456159756222467	-0.0036114066224911968	-0.02333898278708215	0.02054634384231419	-0.02247649187183891	0.010213628579114519	-0.01319251693657141	-0.00842492583991044	0.022279986531263427	-2.8903285145207573
87	-0.05802245517181625	0.030528462676360075	0.07722761687431462	-0.01919963498479817	-0.03859771367202324	0.0015780857598918332	0.00157558941714171	-0.00197099793032348	-0.0016252446524437601	-0.003489323504607422	0.8139596850746575
88	0.011165373537549978	0.01932904115573401	-0.0015293767286622365	-0.04184300879346195	-0.010020398564480922	-0.027998336072870583	0.021780890333218325	-0.004881006452999449	0.04652759059771175	0.045986092637472664	-3.9636962327119294
89	-0.017940453302614113	-0.0022164957385368642	0.01217211293500023	-0.0018909837731172319	0.008069671869146732	-0.013826543994386108	-0.004141385093490146	-4.997064364546146e-05	-0.00979737566099798	-0.037422773335700606	-1.5051335250353226
90	0.0034048284975248936	-0.019829328963635456	0.007218375759491722	-0.04922765674597717	-0.04974809969403056	-0.008769995292181178	0.03814903226955925	0.03701569761548154	0.0503147391716202	0.01009565626150937	-3.4141459163019405
91	0.0076407557683416715	0.01278744088501031	0.01713021319323643	0.046811750913670215	-0.046702332141493864	-0.03233949386601653	0.0023743039323448306	-0.02647127948968808	0.004977788746303741	0.01925087519889315	-2.4398904000694785
92	0.026653969558675106	-0.012979573093317837	0.058584154159824396	0.043023397571756786	0.006463085285665895	0.01384158577710771	-0.03953356274764943	0.022846868791403466	-0.03298258690435059	-0.03340343197391632	9.344381095193054
93	-0.006117375975709554	-0.005112059222691368	0.003228696412930249	0.034824954179081026	-0.023200035361274775	-0.014009183484290052	-0.0072600428764618705	0.003585426255160668	-0.01911540204161489	-0.029411474352856595	-0.2797754853885784
94	0.04019870625604603	0.025197078459231134	0.010262214178677866	-0.016930145243792792	0.006094531914706336	-0.03352817423948645	-0.022150769524688012	-0.012535319858534469	-0.034145400661644426	-0.023635820236462202	-1.3595013884507958
95	0.04748668650516194	0.03328785659163897	0.02410874956369428	-0.04466649035261748	-0.00647514008533482	0.04377037582683808	0.04161429202058233	0.0036307320856707997	0.012764932072134255	0.0002514759046346616	4.394508924246536
96	-0.029358927424205764	-0.019164902024839333	0.0711397287277803	-0.05714074420206492	0.049768665535528264	0.060463522713770985	0.017713879777034716	0.029964046866050566	0.047702515341309995	-0.05148499461283374	12.04875460661318
97	0.027459342629295048	0.029648778269468153	0.0009744426921742298	0.0036029368154066395	-0.0021828426904755287	0.02707747044672409	0.01237969788016702	0.0022719662962724157	-0.026353671849562936	-0.03750951975909947	5.867624755692039
98	-0.009696658124471423	-0.0180511328598288	0.002066328410659168	0.01982717896545289	-0.014991260657966993	0.03685337582347986	-0.062064081289096885	-0.02506261324706581	0.009577158238385472	-0.033970075220930804	4.060817583318494
99	0.039998274238246236	-0.0009001417673412602	-0.04454051855082574	-0.020532311467175417	-0.05718064616169385	-0.023699298927980735	0.039830081684660484	0.0029079038744964977	0.059362924965779024	0.012187139542614241	-4.800842534369971
100	0.04831762309096911	0.04397736074718698	0.0012755072830808274	0.03616872755357726	-0.0432790249955744	0.025375280166596514	0.032259498616313685	0.039231101049284164	-0.049578706799779396	0.02454874506703259	5.993250147484207
101	0.029350569178481143	0.009106817035677676	0.019625952971954477	-0.043644859091355966	0.0411537356889741	0.034339619578361	-0.017158953114656574	-0.01558634458929058	-0.056313243132747125	-0.012600226811107723	5.389279198093696
102	-0.019580994833280473	-0.046648634094552416	-0.022861313120771852	0.0032588571581197313	0.054289451204925995	-0.00468323765227354	-0.06634306924858353	0.029784737070289502	-0.015725742379191755	0.003600425384391338	-0.7067421595286119
103	0.016542974739678928	-0.08818143854587984	-0.03573527704550061	0.0067609112675562156	0.06589806718680427	-0.041417872006248455	0.031008426952841013	0.0522890386514924	0.011232827182614591	0.00469258020711506	-6.369334358471292
104	0.04567110438009767	-0.002289564060646263	0.011944047542572094	0.03756447503408004	0.028177697884744973	0.032329381536521304	-0.03808941846657207	-0.03163509372015852	-0.039506665017815745	0.007308999234604772	7.653638797453658
105	0.022073315132922215	-0.0038345355487366777	-0.0423915087951405	0.0034052668717214425	0.02475601593776099	0.006557053791153299	-0.0038373309325833724	0.004155711191860688	-0.01149763961552475	0.0012473059401799543	-1.7744040464254076
106	0.021649410466190074	-0.000690188942422558	-0.0011242169377741076	-0.047302102204662175	-0.025958336914302663	-0.009087207181903768	-0.012415781143235187	-0.04285260032113243	-0.012984422761987378	-0.010142788685358584	-3.1379825726970143
107	-0.007649238714450672	-0.006750654112923776	-0.006440868031049945	0.0020126385797755468	0.020923741640924167	0.001993287796241295	-0.021594613892039986	0.006474903066682242	0.03743747207867	0.02348726809608074	-1.2112658713828746
108	0.04273787289965529	0.02093303745554222	0.02276922861247921	-0.036921389068614495	0.012065689906492264	-0.013088122634955878	0.025599872172151227	0.05398990591932879	-0.02535622835508377	-0.024520217628997802	2.946618969971916
109	-0.02931961044039987	0.06552375751015792	0.005230510556274232	-0.01119730425906547	-0.01921482131909729	0.04665175981148741	0.02205215763420599	-0.05799692105762828	0.03886648646686637	0.032066836381682	3.854151877906457
110	0.01873336636003582	0.03267279314358608	0.04568053854244752	-0.03173660701303986	-0.015960413556684195	0.014904989702911249	0.053653443958043744	0.02311146926372368	0.015197930780011438	0.018374644172334014	2.881076257872521
111	-0.10162735572274828	0.0291918668781898	0.017195638046820522	0.06547585986584442	-0.014902997995819029	0.06118957091664419	0.022867235407215032	-0.01044652884069017	0.0045752045075558995	-0.001291070234952677	3.9538309124787148
112	0.02795599175159189	-0.017429158535652144	-0.03791370649427837	-0.0005544206320317069	0.04601028413886127	-0.0019016221012961225	0.028347907291901068	-0.08399164454737956	-0.04716309654962702	0.048773802630849725	-0.47709152749583195
113	0.029948403224699927	0.005782345085606483	-0.025594576840339178	0.023090651452018298	0.028025407211880012	-0.059265312937618754	0.014273948057984489	-0.047392418571001266	-0.07824033095889069	0.03617599155290214	-5.5585595423243195
114	-0.024910611163151766	-0.032521951222128816	-0.007541812660512407	0.014672836831089144	0.05393678547946178	0.005480162750406851	0.018387398831111963	0.033432186906834985	0.009855202244442071	0.02287288513603815	2.9636641681798315
115	-0.021355919624947643	-0.00382032552858913	0.00027830253624286036	-0.034203244354587055	0.008433769195884771	-0.004184186315515405	0.01656263310665576	-0.0579409117146505	0.009950390435115159	-0.0012070862124503056	0.9410354041212794
116	0.03831356363546527	0.021925707606009936	0.0026594938512583856	0.01749188243786066	0.007772712253769062	-0.018444557853900416	-0.010843443363393613	-0.015891658714791132	0.007949912369842226	-0.02679389961538057	3.2102113323430297
117	-0.02181185156948666	0.01705918353772045	-0.036852294675360144	0.024389320894522268	0.011766077608940955	-0.006862230906952355	0.02676765032841504	0.04284224322952909	0.025848373399758432	-0.016412092259300782	-5.126147722370191
118	0.045134516507502484	0.007100355389899137	-0.032866978212457654	-0.050183214367425524	0.008963725680951566	0.019812297098691072	0.06302080712213723	-0.061374674527925735	-0.014683976756221103	-0.03137263039116188	0.558180130327012
119	-0.0006696449907520675	0.04046205072898375	0.007807410760654403	-0.03411485600441917	0.008168776276238595	0.018609045631555077	0.017101192700642504	0.02837701463772275	0.020618924383007865	-0.029158153406023096	-0.7675644243085085
120	-0.003443066159127024	0.03206123446357647	0.002539421421780164	-0.0007125926915090456	-0.05829398116827168	0.012221833215523394	-0.02118961665506934	0.0014099350131271254	-0.029458027686786188	0.018663343407499273	1.1459317771006559
121	0.008143974964794519	-0.002157279122716348	-0.011473009512294198	-0.0034672021312355306	-0.0016355675176854749	-0.04241521813274483	-0.023214390490608087	0.0669711736679531	0.013775263687335601	0.03148811841083661	-6.07184195813139
122	-0.029437350430013814	-0.02888525888810082	-0.0012339788937218194	0.019733367617871502	0.03074927100486599	-0.02850068753372304	0.006465241797631091	0.0793312274214749	0.03186056082342699	0.00762535161538837	-5.383941522847287
123	-0.005483395394889738	0.023951819825413927	0.004191607249671362	0.06823968627895151	0.020416054534237164	-0.011830698665003915	0.01627721154704521	0.005742468479498435	0.031321070061887335	-0.04011927816096278	-1.7205402673970358
124	-0.044023746030225824	-0.0397081044549233	0.04733790520347352	-0.012047825218334699	0.04723973578936311	-0.013934155886667856	0.01896086002926152	0.011561825061658593	0.07617267096144642	0.010749306545488382	2.2053651418941778
125	-0.016488848855269887	0.004079713599535744	-0.007580407858296615	-0.005151136958998076	0.04209412468571865	0.027406365151489642	-0.006885035633557573	-0.020133307357923253	-0.030245977345863474	0.01655995532173151	2.575066214310877
126	-0.016209269572105466	0.05624031908350653	-0.005334699593593639	0.054564597938850525	0.022343821332785813	-0.023085601833142597	-0.005717030379439692	-0.06136196751054177	-0.016183934111179875	0.00627615943735957	1.3118527862478468
127	-0.012718321099895066	-0.013251855558413312	0.028375828140242657	-0.04131147257107736	0.015433479560812932	0.054271359566179934	0.05839918232791373	-0.011573871389076751	0.06304964503794536	-0.023086011577646223	7.641402343933228
128	-0.017477299735092277	-0.04285091752845865	0.014785866087737938	0.01892865201999182	-0.020125528309963985	-0.012116480516680513	0.005655602534171672	0.06412982203304964	0.05282296140799276	0.03193955214809552	0.8950928054695694
